hour,datetime,date,hour_of_day,day_of_week,load_MW,pv_MW,wind_MW,RES_tot_MW,net_load_MW,import_price_EUR_MWh,export_price_EUR_MWh,cf045_import_MW,cf045_export_MW,cf045_DG_MW,cf045_ELY_MW,cf045_FC_MW,cf045_H2_SOC_MWh,cf060_import_MW,cf060_export_MW,cf060_DG_MW,cf060_ELY_MW,cf060_FC_MW,cf060_H2_SOC_MWh
5576,2022-08-21 08:00:00,2022-08-21,8,Sunday,9.99,1.69,0.03,1.72,8.27,468.68,315.08,8.27,0.0,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,0.0,0.0
5577,2022-08-21 09:00:00,2022-08-21,9,Sunday,11.44,2.26,0.0,2.26,9.18,468.68,254.48,9.19,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,0.0,0.0
5578,2022-08-21 10:00:00,2022-08-21,10,Sunday,12.72,2.99,0.0,2.99,9.73,468.68,299.56,9.72,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0
5579,2022-08-21 11:00:00,2022-08-21,11,Sunday,9.98,3.29,0.0,3.29,6.69,468.68,340.59,6.69,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0
5580,2022-08-21 12:00:00,2022-08-21,12,Sunday,12.18,3.36,0.0,3.36,8.82,468.68,251.34,8.82,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0
5581,2022-08-21 13:00:00,2022-08-21,13,Sunday,7.25,3.13,0.0,3.13,4.12,468.68,238.48,4.12,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0
5582,2022-08-21 14:00:00,2022-08-21,14,Sunday,7.92,2.2,0.02,2.22,5.7,468.68,248.43,5.7,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
5583,2022-08-21 15:00:00,2022-08-21,15,Sunday,8.43,2.15,0.03,2.18,6.25,468.68,322.67,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
5584,2022-08-21 16:00:00,2022-08-21,16,Sunday,6.47,1.5,0.01,1.51,4.96,468.68,447.07,4.96,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0
5585,2022-08-21 17:00:00,2022-08-21,17,Sunday,6.98,0.75,0.0,0.75,6.23,468.68,519.39,20.0,13.78,0.0,0.0,0.0,0.0,20.0,13.78,0.0,0.0,0.0,0.0
5586,2022-08-21 18:00:00,2022-08-21,18,Sunday,6.06,0.26,0.0,0.26,5.8,468.68,580.92,20.0,14.2,0.0,0.0,0.0,0.0,20.0,14.2,0.0,0.0,0.0,0.0
5587,2022-08-21 19:00:00,2022-08-21,19,Sunday,8.91,0.0,0.0,0.0,8.91,468.68,644.92,20.0,11.09,0.0,0.0,0.0,0.0,20.0,11.09,0.0,0.0,0.0,0.0
5588,2022-08-21 20:00:00,2022-08-21,20,Sunday,9.34,0.0,0.0,0.0,9.34,468.68,630.0,20.0,10.66,0.0,0.0,0.0,0.0,20.0,10.66,0.0,0.0,0.0,0.0
5589,2022-08-21 21:00:00,2022-08-21,21,Sunday,8.04,0.0,0.0,0.0,8.04,468.68,613.4,20.0,11.96,0.0,0.0,0.0,0.0,20.0,11.96,0.0,0.0,0.0,0.0
5590,2022-08-21 22:00:00,2022-08-21,22,Sunday,8.29,0.0,0.0,0.0,8.29,468.68,579.09,20.0,11.71,0.0,0.0,0.0,0.0,20.0,11.71,0.0,0.0,0.0,0.0
5591,2022-08-21 23:00:00,2022-08-21,23,Sunday,7.05,0.0,0.07,0.07,6.98,468.68,510.95,20.0,13.01,0.0,0.0,0.0,0.0,20.0,13.01,0.0,0.0,0.0,0.0
5592,2022-08-22 00:00:00,2022-08-22,0,Monday,6.28,0.0,0.24,0.24,6.04,468.68,494.57,20.0,13.95,0.0,0.0,0.0,0.0,20.0,13.95,0.0,0.0,0.0,0.0
5593,2022-08-22 01:00:00,2022-08-22,1,Monday,6.79,0.0,0.35,0.35,6.44,468.68,487.44,20.0,13.56,0.0,0.0,0.0,0.0,20.0,13.56,0.0,0.0,0.0,0.0
5594,2022-08-22 02:00:00,2022-08-22,2,Monday,11.34,0.0,0.47,0.47,10.87,468.68,447.59,10.88,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0
5595,2022-08-22 03:00:00,2022-08-22,3,Monday,9.84,0.0,0.45,0.45,9.39,468.68,450.02,9.39,0.0,0.0,0.0,0.0,0.0,9.39,0.0,0.0,0.0,0.0,0.0
5596,2022-08-22 04:00:00,2022-08-22,4,Monday,14.34,0.0,0.31,0.31,14.03,468.68,497.08,20.0,5.97,0.0,0.0,0.0,0.0,20.0,5.97,0.0,0.0,0.0,0.0
5597,2022-08-22 05:00:00,2022-08-22,5,Monday,12.24,0.0,0.22,0.22,12.02,468.68,561.53,20.0,7.98,0.0,0.0,0.0,0.0,20.0,7.98,0.0,0.0,0.0,0.0
5598,2022-08-22 06:00:00,2022-08-22,6,Monday,10.67,0.2,0.14,0.34,10.33,468.68,599.9,20.0,9.67,0.0,0.0,0.0,0.0,20.0,9.67,0.0,0.0,0.0,0.0
5599,2022-08-22 07:00:00,2022-08-22,7,Monday,12.82,0.39,0.14,0.53,12.29,548.58,610.0,20.0,7.71,0.0,0.0,0.0,0.0,20.0,7.71,0.0,0.0,0.0,0.0
5600,2022-08-22 08:00:00,2022-08-22,8,Monday,12.95,0.71,0.09,0.8,12.15,532.76,595.59,20.0,7.85,0.0,0.0,0.0,0.0,20.0,7.85,0.0,0.0,0.0,0.0
5601,2022-08-22 09:00:00,2022-08-22,9,Monday,9.36,0.97,0.21,1.18,8.18,532.76,575.47,20.0,11.81,0.0,0.0,0.0,0.0,20.0,11.81,0.0,0.0,0.0,0.0
5602,2022-08-22 10:00:00,2022-08-22,10,Monday,12.78,1.29,0.47,1.76,11.02,532.76,554.49,20.0,8.98,0.0,0.0,0.0,0.0,20.0,8.98,0.0,0.0,0.0,0.0
5603,2022-08-22 11:00:00,2022-08-22,11,Monday,9.66,1.5,0.6,2.1,7.56,532.76,567.19,20.0,12.44,0.0,0.0,0.0,0.0,20.0,12.44,0.0,0.0,0.0,0.0
5604,2022-08-22 12:00:00,2022-08-22,12,Monday,9.36,2.05,0.65,2.7,6.66,532.76,551.62,20.0,13.34,0.0,0.0,0.0,0.0,20.0,13.34,0.0,0.0,0.0,0.0
5605,2022-08-22 13:00:00,2022-08-22,13,Monday,8.41,2.39,0.71,3.1,5.31,532.76,554.46,20.0,14.69,0.0,0.0,0.0,0.0,20.0,14.69,0.0,0.0,0.0,0.0
5606,2022-08-22 14:00:00,2022-08-22,14,Monday,7.55,2.46,0.79,3.25,4.3,532.76,564.02,20.0,15.69,0.0,0.0,0.0,0.0,20.0,15.69,0.0,0.0,0.0,0.0
5607,2022-08-22 15:00:00,2022-08-22,15,Monday,8.88,2.29,0.82,3.11,5.77,532.76,572.19,20.0,14.23,0.0,0.0,0.0,0.0,20.0,14.23,0.0,0.0,0.0,0.0
5608,2022-08-22 16:00:00,2022-08-22,16,Monday,4.48,1.75,0.8,2.55,1.93,532.76,609.95,17.93,16.0,0.0,0.0,0.0,0.0,17.93,16.0,0.0,0.0,0.0,0.0
5609,2022-08-22 17:00:00,2022-08-22,17,Monday,3.83,0.99,0.74,1.73,2.1,532.76,640.0,18.1,16.0,0.0,0.0,0.0,0.0,18.1,16.0,0.0,0.0,0.0,0.0
5610,2022-08-22 18:00:00,2022-08-22,18,Monday,5.46,0.31,0.55,0.86,4.6,532.76,722.79,20.0,15.4,0.0,0.0,0.0,0.0,20.0,15.4,0.0,0.0,0.0,0.0
5611,2022-08-22 19:00:00,2022-08-22,19,Monday,6.46,0.0,0.54,0.54,5.92,548.58,679.97,20.0,14.07,0.0,0.0,0.0,0.0,20.0,14.07,0.0,0.0,0.0,0.0
5612,2022-08-22 20:00:00,2022-08-22,20,Monday,10.04,0.0,0.58,0.58,9.46,548.58,636.52,20.0,10.54,0.0,0.0,0.0,0.0,20.0,10.54,0.0,0.0,0.0,0.0
5613,2022-08-22 21:00:00,2022-08-22,21,Monday,9.67,0.0,0.57,0.57,9.1,548.58,588.86,20.0,10.89,0.0,0.0,0.0,0.0,20.0,10.89,0.0,0.0,0.0,0.0
5614,2022-08-22 22:00:00,2022-08-22,22,Monday,7.69,0.0,0.56,0.56,7.13,548.58,545.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0
5615,2022-08-22 23:00:00,2022-08-22,23,Monday,8.29,0.0,0.51,0.51,7.78,468.68,550.0,20.0,12.23,0.0,0.0,0.0,0.0,20.0,12.23,0.0,0.0,0.0,0.0
5616,2022-08-23 00:00:00,2022-08-23,0,Tuesday,10.24,0.0,0.4,0.4,9.84,468.68,523.82,20.0,10.16,0.0,0.0,0.0,0.0,20.0,10.16,0.0,0.0,0.0,0.0
5617,2022-08-23 01:00:00,2022-08-23,1,Tuesday,6.64,0.0,0.26,0.26,6.38,468.68,510.34,20.0,13.62,0.0,0.0,0.0,0.0,20.0,13.62,0.0,0.0,0.0,0.0
5618,2022-08-23 02:00:00,2022-08-23,2,Tuesday,8.71,0.0,0.17,0.17,8.54,468.68,500.57,20.0,11.46,0.0,0.0,0.0,0.0,20.0,11.46,0.0,0.0,0.0,0.0
5619,2022-08-23 03:00:00,2022-08-23,3,Tuesday,10.63,0.0,0.15,0.15,10.48,468.68,503.32,20.0,9.52,0.0,0.0,0.0,0.0,20.0,9.52,0.0,0.0,0.0,0.0
5620,2022-08-23 04:00:00,2022-08-23,4,Tuesday,11.11,0.0,0.04,0.04,11.07,468.68,531.02,20.0,8.94,0.0,0.0,0.0,0.0,20.0,8.94,0.0,0.0,0.0,0.0
5621,2022-08-23 05:00:00,2022-08-23,5,Tuesday,14.43,0.0,0.01,0.01,14.42,468.68,624.63,20.0,5.58,0.0,0.0,0.0,0.0,20.0,5.58,0.0,0.0,0.0,0.0
5622,2022-08-23 06:00:00,2022-08-23,6,Tuesday,11.18,0.2,0.01,0.21,10.97,468.68,663.46,20.0,9.04,0.0,0.0,0.0,0.0,20.0,9.04,0.0,0.0,0.0,0.0
5623,2022-08-23 07:00:00,2022-08-23,7,Tuesday,15.21,0.54,0.04,0.58,14.63,548.58,674.22,20.0,5.37,0.0,0.0,0.0,0.0,20.0,5.37,0.0,0.0,0.0,0.0
5624,2022-08-23 08:00:00,2022-08-23,8,Tuesday,12.02,1.02,0.22,1.24,10.78,532.76,630.63,20.0,9.22,0.0,0.0,0.0,0.0,20.0,9.22,0.0,0.0,0.0,0.0
5625,2022-08-23 09:00:00,2022-08-23,9,Tuesday,8.86,1.37,0.45,1.82,7.04,532.76,597.56,20.0,12.96,0.0,0.0,0.0,0.0,20.0,12.96,0.0,0.0,0.0,0.0
5626,2022-08-23 10:00:00,2022-08-23,10,Tuesday,10.96,1.5,0.63,2.13,8.83,532.76,576.98,20.0,11.17,0.0,0.0,0.0,0.0,20.0,11.17,0.0,0.0,0.0,0.0
5627,2022-08-23 11:00:00,2022-08-23,11,Tuesday,9.92,1.8,0.6,2.4,7.52,532.76,565.86,20.0,12.48,0.0,0.0,0.0,0.0,20.0,12.48,0.0,0.0,0.0,0.0
5628,2022-08-23 12:00:00,2022-08-23,12,Tuesday,9.35,2.07,0.42,2.49,6.86,532.76,557.75,20.0,13.14,0.0,0.0,0.0,0.0,20.0,13.14,0.0,0.0,0.0,0.0
5629,2022-08-23 13:00:00,2022-08-23,13,Tuesday,8.36,2.17,0.34,2.51,5.85,532.76,549.06,20.0,14.15,0.0,0.0,0.0,0.0,20.0,14.15,0.0,0.0,0.0,0.0
5630,2022-08-23 14:00:00,2022-08-23,14,Tuesday,6.43,1.72,0.3,2.02,4.41,532.76,563.71,20.0,15.59,0.0,0.0,0.0,0.0,20.0,15.59,0.0,0.0,0.0,0.0
5631,2022-08-23 15:00:00,2022-08-23,15,Tuesday,5.75,1.43,0.22,1.65,4.1,532.76,593.93,20.0,15.91,0.0,0.0,0.0,0.0,20.0,15.91,0.0,0.0,0.0,0.0
5632,2022-08-23 16:00:00,2022-08-23,16,Tuesday,5.55,1.12,0.07,1.19,4.36,532.76,642.62,20.0,15.65,0.0,0.0,0.0,0.0,20.0,15.65,0.0,0.0,0.0,0.0
5633,2022-08-23 17:00:00,2022-08-23,17,Tuesday,6.17,0.56,0.04,0.6,5.57,532.76,701.66,20.0,14.44,0.0,0.0,0.0,0.0,20.0,14.44,0.0,0.0,0.0,0.0
5634,2022-08-23 18:00:00,2022-08-23,18,Tuesday,7.04,0.19,0.02,0.21,6.83,532.76,752.67,20.0,16.0,2.82,0.0,0.0,0.0,20.0,13.18,0.0,0.0,0.0,0.0
5635,2022-08-23 19:00:00,2022-08-23,19,Tuesday,5.18,0.0,0.03,0.03,5.15,548.58,770.0,20.0,16.0,1.15,0.0,0.0,0.0,20.0,14.85,0.0,0.0,0.0,0.0
5636,2022-08-23 20:00:00,2022-08-23,20,Tuesday,6.99,0.0,0.03,0.03,6.96,548.58,700.0,20.0,13.04,0.0,0.0,0.0,0.0,20.0,13.04,0.0,0.0,0.0,0.0
5637,2022-08-23 21:00:00,2022-08-23,21,Tuesday,10.83,0.0,0.02,0.02,10.81,548.58,641.69,20.0,9.19,0.0,0.0,0.0,0.0,20.0,9.19,0.0,0.0,0.0,0.0
5638,2022-08-23 22:00:00,2022-08-23,22,Tuesday,7.73,0.0,0.02,0.02,7.71,548.58,599.99,20.0,12.29,0.0,0.0,0.0,0.0,20.0,12.29,0.0,0.0,0.0,0.0
5639,2022-08-23 23:00:00,2022-08-23,23,Tuesday,9.3,0.0,0.03,0.03,9.27,468.68,608.34,20.0,10.72,0.0,0.0,0.0,0.0,20.0,10.72,0.0,0.0,0.0,0.0
5640,2022-08-24 00:00:00,2022-08-24,0,Wednesday,10.31,0.0,0.03,0.03,10.28,468.68,581.86,20.0,9.72,0.0,0.0,0.0,0.0,20.0,9.72,0.0,0.0,0.0,0.0
5641,2022-08-24 01:00:00,2022-08-24,1,Wednesday,9.83,0.0,0.03,0.03,9.8,468.68,570.5,20.0,10.2,0.0,0.0,0.0,0.0,20.0,10.2,0.0,0.0,0.0,0.0
5642,2022-08-24 02:00:00,2022-08-24,2,Wednesday,8.7,0.0,0.04,0.04,8.66,468.68,535.98,20.0,11.34,0.0,0.0,0.0,0.0,20.0,11.34,0.0,0.0,0.0,0.0
5643,2022-08-24 03:00:00,2022-08-24,3,Wednesday,9.1,0.0,0.06,0.06,9.04,468.68,539.01,20.0,10.97,0.0,0.0,0.0,0.0,20.0,10.97,0.0,0.0,0.0,0.0
5644,2022-08-24 04:00:00,2022-08-24,4,Wednesday,11.49,0.0,0.07,0.07,11.42,468.68,574.18,20.0,8.58,0.0,0.0,0.0,0.0,20.0,8.58,0.0,0.0,0.0,0.0
5645,2022-08-24 05:00:00,2022-08-24,5,Wednesday,13.65,0.0,0.07,0.07,13.58,468.68,648.0,20.0,6.42,0.0,0.0,0.0,0.0,20.0,6.42,0.0,0.0,0.0,0.0
5646,2022-08-24 06:00:00,2022-08-24,6,Wednesday,11.6,0.24,0.06,0.3,11.3,468.68,683.25,20.0,8.7,0.0,0.0,0.0,0.0,20.0,8.7,0.0,0.0,0.0,0.0
5647,2022-08-24 07:00:00,2022-08-24,7,Wednesday,13.59,0.69,0.07,0.76,12.83,548.58,694.26,20.0,7.17,0.0,0.0,0.0,0.0,20.0,7.17,0.0,0.0,0.0,0.0
5648,2022-08-24 08:00:00,2022-08-24,8,Wednesday,11.7,1.23,0.06,1.29,10.41,532.76,649.92,20.0,9.59,0.0,0.0,0.0,0.0,20.0,9.59,0.0,0.0,0.0,0.0
5649,2022-08-24 09:00:00,2022-08-24,9,Wednesday,8.72,1.74,0.05,1.79,6.93,532.76,632.55,20.0,13.07,0.0,0.0,0.0,0.0,20.0,13.07,0.0,0.0,0.0,0.0
5650,2022-08-24 10:00:00,2022-08-24,10,Wednesday,10.66,2.3,0.04,2.34,8.32,532.76,610.0,20.0,11.67,0.0,0.0,0.0,0.0,20.0,11.67,0.0,0.0,0.0,0.0
5651,2022-08-24 11:00:00,2022-08-24,11,Wednesday,9.94,2.7,0.03,2.73,7.21,532.76,599.34,20.0,12.79,0.0,0.0,0.0,0.0,20.0,12.79,0.0,0.0,0.0,0.0
5652,2022-08-24 12:00:00,2022-08-24,12,Wednesday,8.0,2.86,0.03,2.89,5.11,532.76,599.04,20.0,14.88,0.0,0.0,0.0,0.0,20.0,14.88,0.0,0.0,0.0,0.0
5653,2022-08-24 13:00:00,2022-08-24,13,Wednesday,5.46,2.93,0.02,2.95,2.51,532.76,605.47,18.5,16.0,0.0,0.0,0.0,0.0,18.5,16.0,0.0,0.0,0.0,0.0
5654,2022-08-24 14:00:00,2022-08-24,14,Wednesday,5.83,2.53,0.02,2.55,3.28,532.76,605.79,19.29,16.0,0.0,0.0,0.0,0.0,19.29,16.0,0.0,0.0,0.0,0.0
5655,2022-08-24 15:00:00,2022-08-24,15,Wednesday,3.89,1.81,0.01,1.82,2.07,532.76,619.92,18.07,16.0,0.0,0.0,0.0,0.0,18.07,16.0,0.0,0.0,0.0,0.0
5656,2022-08-24 16:00:00,2022-08-24,16,Wednesday,2.6,1.4,0.0,1.4,1.2,532.76,672.33,17.2,16.0,0.0,0.0,0.0,0.0,17.2,16.0,0.0,0.0,0.0,0.0
5657,2022-08-24 17:00:00,2022-08-24,17,Wednesday,1.73,0.82,0.0,0.82,0.91,532.76,740.54,16.91,16.0,0.0,0.0,0.0,0.0,16.91,16.0,0.0,0.0,0.0,0.0
5658,2022-08-24 18:00:00,2022-08-24,18,Wednesday,3.48,0.25,0.0,0.25,3.23,532.76,769.04,19.22,16.0,0.0,0.0,0.0,0.0,19.22,16.0,0.0,0.0,0.0,0.0
5659,2022-08-24 19:00:00,2022-08-24,19,Wednesday,2.78,0.0,0.0,0.0,2.78,548.58,770.0,18.78,16.0,0.0,0.0,0.0,0.0,18.78,16.0,0.0,0.0,0.0,0.0
5660,2022-08-24 20:00:00,2022-08-24,20,Wednesday,2.34,0.0,0.0,0.0,2.34,548.58,724.78,18.34,16.0,0.0,0.0,0.0,0.0,18.34,16.0,0.0,0.0,0.0,0.0
5661,2022-08-24 21:00:00,2022-08-24,21,Wednesday,4.86,0.0,0.0,0.0,4.86,548.58,659.37,20.0,15.14,0.0,0.0,0.0,0.0,20.0,15.14,0.0,0.0,0.0,0.0
5662,2022-08-24 22:00:00,2022-08-24,22,Wednesday,4.48,0.0,0.0,0.0,4.48,548.58,612.79,20.0,15.52,0.0,0.0,0.0,0.0,20.0,15.52,0.0,0.0,0.0,0.0
5663,2022-08-24 23:00:00,2022-08-24,23,Wednesday,4.16,0.0,0.0,0.0,4.16,468.68,564.3,20.0,15.84,0.0,0.0,0.0,0.0,20.0,15.84,0.0,0.0,0.0,0.0
5664,2022-08-25 00:00:00,2022-08-25,0,Thursday,2.41,0.0,0.0,0.0,2.41,468.68,543.63,18.41,16.0,0.0,0.0,0.0,0.0,18.41,16.0,0.0,0.0,0.0,0.0
5665,2022-08-25 01:00:00,2022-08-25,1,Thursday,4.32,0.0,0.0,0.0,4.32,468.68,540.72,20.0,15.68,0.0,0.0,0.0,0.0,20.0,15.68,0.0,0.0,0.0,0.0
5666,2022-08-25 02:00:00,2022-08-25,2,Thursday,5.77,0.0,0.0,0.0,5.77,468.68,513.45,20.0,14.23,0.0,0.0,0.0,0.0,20.0,14.23,0.0,0.0,0.0,0.0
5667,2022-08-25 03:00:00,2022-08-25,3,Thursday,3.57,0.0,0.0,0.0,3.57,468.68,518.6,19.57,16.0,0.0,0.0,0.0,0.0,19.57,16.0,0.0,0.0,0.0,0.0
5668,2022-08-25 04:00:00,2022-08-25,4,Thursday,3.78,0.0,0.0,0.0,3.78,468.68,530.07,19.78,16.0,0.0,0.0,0.0,0.0,19.78,16.0,0.0,0.0,0.0,0.0
5669,2022-08-25 05:00:00,2022-08-25,5,Thursday,3.59,0.0,0.0,0.0,3.59,468.68,606.14,19.59,16.0,0.0,0.0,0.0,0.0,19.59,16.0,0.0,0.0,0.0,0.0
5670,2022-08-25 06:00:00,2022-08-25,6,Thursday,3.04,0.26,0.0,0.26,2.78,468.68,646.05,18.78,16.0,0.0,0.0,0.0,0.0,18.78,16.0,0.0,0.0,0.0,0.0
5671,2022-08-25 07:00:00,2022-08-25,7,Thursday,5.45,0.87,0.0,0.87,4.58,548.58,662.14,20.0,15.42,0.0,0.0,0.0,0.0,20.0,15.42,0.0,0.0,0.0,0.0
5672,2022-08-25 08:00:00,2022-08-25,8,Thursday,5.31,1.54,0.01,1.55,3.76,532.76,619.1,19.76,16.0,0.0,0.0,0.0,0.0,19.76,16.0,0.0,0.0,0.0,0.0
5673,2022-08-25 09:00:00,2022-08-25,9,Thursday,6.69,2.16,0.02,2.18,4.51,532.76,579.77,20.0,15.49,0.0,0.0,0.0,0.0,20.0,15.49,0.0,0.0,0.0,0.0
5674,2022-08-25 10:00:00,2022-08-25,10,Thursday,8.89,2.68,0.02,2.7,6.19,532.76,576.22,20.0,13.81,0.0,0.0,0.0,0.0,20.0,13.81,0.0,0.0,0.0,0.0
5675,2022-08-25 11:00:00,2022-08-25,11,Thursday,5.53,3.11,0.01,3.12,2.41,532.76,581.52,18.41,16.0,0.0,0.0,0.0,0.0,18.41,16.0,0.0,0.0,0.0,0.0
5676,2022-08-25 12:00:00,2022-08-25,12,Thursday,5.67,3.3,0.0,3.3,2.37,532.76,576.73,18.37,16.0,0.0,0.0,0.0,0.0,18.37,16.0,0.0,0.0,0.0,0.0
5677,2022-08-25 13:00:00,2022-08-25,13,Thursday,5.23,3.2,0.0,3.2,2.03,532.76,588.1,18.04,16.0,0.0,0.0,0.0,0.0,18.04,16.0,0.0,0.0,0.0,0.0
5678,2022-08-25 14:00:00,2022-08-25,14,Thursday,5.69,2.81,0.0,2.81,2.88,532.76,589.88,18.88,16.0,0.0,0.0,0.0,0.0,18.88,16.0,0.0,0.0,0.0,0.0
5679,2022-08-25 15:00:00,2022-08-25,15,Thursday,6.86,2.35,0.0,2.35,4.51,532.76,618.9,20.0,15.5,0.0,0.0,0.0,0.0,20.0,15.5,0.0,0.0,0.0,0.0
5680,2022-08-25 16:00:00,2022-08-25,16,Thursday,4.62,1.68,0.02,1.7,2.92,532.76,663.76,18.93,16.0,0.0,0.0,0.0,0.0,18.93,16.0,0.0,0.0,0.0,0.0
5681,2022-08-25 17:00:00,2022-08-25,17,Thursday,6.06,0.94,0.04,0.98,5.08,532.76,701.4,20.0,14.92,0.0,0.0,0.0,0.0,20.0,14.92,0.0,0.0,0.0,0.0
5682,2022-08-25 18:00:00,2022-08-25,18,Thursday,5.39,0.27,0.07,0.34,5.05,532.76,766.79,20.0,16.0,1.06,0.0,0.0,0.0,20.0,14.94,0.0,0.0,0.0,0.0
5683,2022-08-25 19:00:00,2022-08-25,19,Thursday,7.78,0.0,0.12,0.12,7.66,548.58,760.0,20.0,16.0,3.66,0.0,0.0,0.0,20.0,12.34,0.0,0.0,0.0,0.0
5684,2022-08-25 20:00:00,2022-08-25,20,Thursday,7.77,0.0,0.09,0.09,7.68,548.58,710.0,20.0,12.32,0.0,0.0,0.0,0.0,20.0,12.32,0.0,0.0,0.0,0.0
5685,2022-08-25 21:00:00,2022-08-25,21,Thursday,8.31,0.0,0.05,0.05,8.26,548.58,673.4,20.0,11.74,0.0,0.0,0.0,0.0,20.0,11.74,0.0,0.0,0.0,0.0
5686,2022-08-25 22:00:00,2022-08-25,22,Thursday,9.31,0.0,0.02,0.02,9.29,548.58,623.57,20.0,10.71,0.0,0.0,0.0,0.0,20.0,10.71,0.0,0.0,0.0,0.0
5687,2022-08-25 23:00:00,2022-08-25,23,Thursday,11.46,0.0,0.0,0.0,11.46,468.68,697.87,20.0,8.54,0.0,0.0,0.0,0.0,20.0,8.54,0.0,0.0,0.0,0.0
5688,2022-08-26 00:00:00,2022-08-26,0,Friday,8.7,0.0,0.0,0.0,8.7,468.68,654.78,20.0,11.3,0.0,0.0,0.0,0.0,20.0,11.3,0.0,0.0,0.0,0.0
5689,2022-08-26 01:00:00,2022-08-26,1,Friday,9.22,0.0,0.0,0.0,9.22,468.68,647.36,20.0,10.78,0.0,0.0,0.0,0.0,20.0,10.78,0.0,0.0,0.0,0.0
5690,2022-08-26 02:00:00,2022-08-26,2,Friday,10.5,0.0,0.0,0.0,10.5,468.68,634.24,20.0,9.5,0.0,0.0,0.0,0.0,20.0,9.5,0.0,0.0,0.0,0.0
5691,2022-08-26 03:00:00,2022-08-26,3,Friday,10.79,0.0,0.02,0.02,10.77,468.68,631.71,20.0,9.23,0.0,0.0,0.0,0.0,20.0,9.23,0.0,0.0,0.0,0.0
5692,2022-08-26 04:00:00,2022-08-26,4,Friday,10.1,0.0,0.03,0.03,10.07,468.68,650.0,20.0,9.93,0.0,0.0,0.0,0.0,20.0,9.93,0.0,0.0,0.0,0.0
5693,2022-08-26 05:00:00,2022-08-26,5,Friday,8.71,0.0,0.04,0.04,8.67,468.68,750.0,20.0,13.79,2.45,0.0,0.0,0.0,20.0,11.33,0.0,0.0,0.0,0.0
5694,2022-08-26 06:00:00,2022-08-26,6,Friday,10.87,0.28,0.05,0.33,10.54,468.68,769.12,20.0,14.46,5.0,0.0,0.0,0.0,20.0,9.46,0.0,0.0,0.0,0.0
5695,2022-08-26 07:00:00,2022-08-26,7,Friday,14.74,0.91,0.03,0.94,13.8,548.58,800.0,20.0,11.2,5.0,0.0,0.0,0.0,20.0,6.2,0.0,0.0,0.0,0.0
5696,2022-08-26 08:00:00,2022-08-26,8,Friday,12.85,1.65,0.0,1.65,11.2,532.76,769.92,20.0,13.8,5.0,0.0,0.0,0.0,20.0,8.8,0.0,0.0,0.0,0.0
5697,2022-08-26 09:00:00,2022-08-26,9,Friday,11.04,2.3,0.0,2.3,8.74,532.76,749.65,20.0,11.26,0.0,0.0,0.0,0.0,20.0,11.26,0.0,0.0,0.0,0.0
5698,2022-08-26 10:00:00,2022-08-26,10,Friday,13.52,2.8,0.0,2.8,10.72,532.76,721.23,20.0,9.28,0.0,0.0,0.0,0.0,20.0,9.28,0.0,0.0,0.0,0.0
5699,2022-08-26 11:00:00,2022-08-26,11,Friday,10.77,3.14,0.0,3.14,7.63,532.76,707.33,20.0,12.38,0.0,0.0,0.0,0.0,20.0,12.38,0.0,0.0,0.0,0.0
5700,2022-08-26 12:00:00,2022-08-26,12,Friday,11.79,3.23,0.0,3.23,8.56,532.76,696.76,20.0,11.44,0.0,0.0,0.0,0.0,20.0,11.44,0.0,0.0,0.0,0.0
5701,2022-08-26 13:00:00,2022-08-26,13,Friday,9.32,3.12,0.0,3.12,6.2,532.76,687.97,20.0,13.79,0.0,0.0,0.0,0.0,20.0,13.79,0.0,0.0,0.0,0.0
5702,2022-08-26 14:00:00,2022-08-26,14,Friday,8.31,2.73,0.0,2.73,5.58,532.76,693.18,20.0,14.42,0.0,0.0,0.0,0.0,20.0,14.42,0.0,0.0,0.0,0.0
5703,2022-08-26 15:00:00,2022-08-26,15,Friday,7.57,2.23,0.0,2.23,5.34,532.76,702.61,20.0,14.66,0.0,0.0,0.0,0.0,20.0,14.66,0.0,0.0,0.0,0.0
5704,2022-08-26 16:00:00,2022-08-26,16,Friday,5.68,1.58,0.02,1.6,4.08,532.76,736.95,20.0,15.92,0.0,0.0,0.0,0.0,20.0,15.92,0.0,0.0,0.0,0.0
5705,2022-08-26 17:00:00,2022-08-26,17,Friday,5.49,0.87,0.03,0.9,4.59,532.76,770.0,20.0,15.41,0.0,0.0,0.0,0.0,20.0,15.41,0.0,0.0,0.0,0.0
