hour,Datetime,Load_MW,PV_MW,Wind_MW,Import_MW,Export_MW,DG_MW,ELY_MW,FC_MW,H2_SOC_MWh,Strategy
5670,2022-08-25 06:00:00,3.04,0.26,0.00,18.78,16.00,0.00,0.00,0.00,0.00,IMPORT 18.8MW + EXPORT 16.0MW
5671,2022-08-25 07:00:00,5.45,0.87,0.00,20.00,15.42,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.4MW
5672,2022-08-25 08:00:00,5.31,1.54,0.01,19.76,16.00,0.00,0.00,0.00,0.00,IMPORT 19.8MW + EXPORT 16.0MW
5673,2022-08-25 09:00:00,6.69,2.16,0.02,20.00,15.49,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.5MW
5674,2022-08-25 10:00:00,8.89,2.68,0.02,20.00,13.81,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.8MW
5675,2022-08-25 11:00:00,5.53,3.11,0.01,18.41,16.00,0.00,0.00,0.00,0.00,IMPORT 18.4MW + EXPORT 16.0MW
5676,2022-08-25 12:00:00,5.67,3.30,0.00,18.37,16.00,0.00,0.00,0.00,0.00,IMPORT 18.4MW + EXPORT 16.0MW
5677,2022-08-25 13:00:00,5.23,3.20,0.00,18.04,16.00,0.00,0.00,0.00,0.00,IMPORT 18.0MW + EXPORT 16.0MW
5678,2022-08-25 14:00:00,5.69,2.81,0.00,18.88,16.00,0.00,0.00,0.00,0.00,IMPORT 18.9MW + EXPORT 16.0MW
5679,2022-08-25 15:00:00,6.86,2.35,0.00,20.00,15.50,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.5MW
5680,2022-08-25 16:00:00,4.62,1.68,0.02,18.93,16.00,0.00,0.00,0.00,0.00,IMPORT 18.9MW + EXPORT 16.0MW
5681,2022-08-25 17:00:00,6.06,0.94,0.04,20.00,14.92,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.9MW
5682,2022-08-25 18:00:00,5.39,0.27,0.07,20.00,16.00,1.06,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.1MW
5683,2022-08-25 19:00:00,7.78,0.00,0.12,20.00,16.00,3.66,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 3.7MW
5684,2022-08-25 20:00:00,7.77,0.00,0.09,20.00,12.32,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.3MW
5685,2022-08-25 21:00:00,8.31,0.00,0.05,20.00,11.74,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.7MW
5686,2022-08-25 22:00:00,9.31,0.00,0.02,20.00,10.71,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.7MW
5687,2022-08-25 23:00:00,11.46,0.00,0.00,20.00,8.54,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.5MW
5688,2022-08-26 00:00:00,8.70,0.00,0.00,20.00,11.30,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.3MW
5689,2022-08-26 01:00:00,9.22,0.00,0.00,20.00,10.78,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.8MW
5690,2022-08-26 02:00:00,10.50,0.00,0.00,20.00,9.50,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.5MW
5691,2022-08-26 03:00:00,10.79,0.00,0.02,20.00,9.23,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.2MW
5692,2022-08-26 04:00:00,10.10,0.00,0.03,20.00,9.93,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.9MW
5693,2022-08-26 05:00:00,8.71,0.00,0.04,20.00,13.79,2.45,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.8MW + DG 2.5MW
5694,2022-08-26 06:00:00,10.87,0.28,0.05,20.00,14.46,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.5MW + DG 5.0MW
5695,2022-08-26 07:00:00,14.74,0.91,0.03,20.00,11.20,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.2MW + DG 5.0MW
5696,2022-08-26 08:00:00,12.85,1.65,0.00,20.00,13.80,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.8MW + DG 5.0MW
5697,2022-08-26 09:00:00,11.04,2.30,0.00,20.00,11.26,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.3MW
5698,2022-08-26 10:00:00,13.52,2.80,0.00,20.00,9.28,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.3MW
5699,2022-08-26 11:00:00,10.77,3.14,0.00,20.00,12.38,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.4MW
5700,2022-08-26 12:00:00,11.79,3.23,0.00,20.00,11.44,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.4MW
5701,2022-08-26 13:00:00,9.32,3.12,0.00,20.00,13.79,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.8MW
5702,2022-08-26 14:00:00,8.31,2.73,0.00,20.00,14.42,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.4MW
5703,2022-08-26 15:00:00,7.57,2.23,0.00,20.00,14.66,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.7MW
5704,2022-08-26 16:00:00,5.68,1.58,0.02,20.00,15.92,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.9MW
5705,2022-08-26 17:00:00,5.49,0.87,0.03,20.00,15.41,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.4MW
5706,2022-08-26 18:00:00,4.60,0.23,0.05,20.00,15.68,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.7MW
5707,2022-08-26 19:00:00,6.09,0.00,0.06,20.00,16.00,2.03,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.0MW
5708,2022-08-26 20:00:00,6.92,0.00,0.05,20.00,16.00,2.87,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.9MW
5709,2022-08-26 21:00:00,9.42,0.00,0.04,20.00,10.61,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.6MW
5710,2022-08-26 22:00:00,8.15,0.00,0.03,20.00,11.88,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.9MW
5711,2022-08-26 23:00:00,9.26,0.00,0.01,20.00,10.75,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.8MW
5712,2022-08-27 00:00:00,7.95,0.00,0.00,20.00,12.05,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.0MW
5713,2022-08-27 01:00:00,10.30,0.00,0.00,20.00,9.70,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.7MW
5714,2022-08-27 02:00:00,11.86,0.00,0.00,20.00,8.14,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.1MW
5715,2022-08-27 03:00:00,10.64,0.00,0.00,20.00,9.36,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.4MW
5716,2022-08-27 04:00:00,14.44,0.00,0.00,20.00,5.56,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 5.6MW
5717,2022-08-27 05:00:00,10.39,0.00,0.00,20.00,9.61,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.6MW
5718,2022-08-27 06:00:00,14.84,0.28,0.00,20.00,10.44,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.4MW + DG 5.0MW
5719,2022-08-27 07:00:00,13.29,0.92,0.00,20.00,7.63,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 7.6MW
5720,2022-08-27 08:00:00,11.80,1.58,0.00,20.00,9.77,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.8MW
5721,2022-08-27 09:00:00,10.49,2.23,0.00,20.00,11.74,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.7MW
5722,2022-08-27 10:00:00,11.81,2.88,0.00,20.00,11.07,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.1MW
5723,2022-08-27 11:00:00,12.63,3.19,0.00,20.00,10.56,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.6MW
5724,2022-08-27 12:00:00,14.16,3.02,0.00,20.00,8.86,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.9MW
5725,2022-08-27 13:00:00,8.81,2.84,0.00,20.00,14.03,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.0MW
5726,2022-08-27 14:00:00,9.67,2.46,0.00,20.00,12.79,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.8MW
5727,2022-08-27 15:00:00,9.62,1.88,0.00,20.00,12.27,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.3MW
5728,2022-08-27 16:00:00,6.28,1.23,0.01,20.00,14.97,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5729,2022-08-27 17:00:00,5.87,0.64,0.04,20.00,16.00,1.19,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.2MW
5730,2022-08-27 18:00:00,5.27,0.16,0.12,19.98,16.00,1.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.0MW
5731,2022-08-27 19:00:00,9.74,0.00,0.18,20.00,15.44,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.4MW + DG 5.0MW
5732,2022-08-27 20:00:00,9.00,0.00,0.04,20.00,16.00,4.96,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 5.0MW
5733,2022-08-27 21:00:00,9.80,0.00,0.00,20.00,15.20,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.2MW + DG 5.0MW
5734,2022-08-27 22:00:00,6.01,0.00,0.00,20.00,13.99,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.0MW
5735,2022-08-27 23:00:00,8.24,0.00,0.00,20.00,11.76,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.8MW
5736,2022-08-28 00:00:00,9.57,0.00,0.00,20.00,10.43,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.4MW
5737,2022-08-28 01:00:00,8.60,0.00,0.00,20.00,11.40,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.4MW
5738,2022-08-28 02:00:00,11.46,0.00,0.01,20.00,8.55,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.6MW
5739,2022-08-28 03:00:00,11.23,0.00,0.04,20.00,8.81,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.8MW
5740,2022-08-28 04:00:00,13.65,0.00,0.06,20.00,6.41,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 6.4MW
5741,2022-08-28 05:00:00,11.54,0.00,0.01,20.00,8.48,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.5MW
5742,2022-08-28 06:00:00,10.57,0.12,0.00,20.00,9.55,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.5MW
5743,2022-08-28 07:00:00,11.16,0.34,0.00,20.00,9.18,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.2MW
5744,2022-08-28 08:00:00,12.63,0.69,0.00,20.00,8.06,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.1MW
5745,2022-08-28 09:00:00,11.79,1.12,0.01,20.00,9.34,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.3MW
5746,2022-08-28 10:00:00,12.35,0.96,0.03,20.00,8.63,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.6MW
5747,2022-08-28 11:00:00,8.93,0.99,0.01,20.00,12.08,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.1MW
5748,2022-08-28 12:00:00,6.82,1.77,0.00,20.00,14.95,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5749,2022-08-28 13:00:00,7.49,1.72,0.00,20.00,14.24,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.2MW
5750,2022-08-28 14:00:00,9.41,1.65,0.00,20.00,12.24,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.2MW
5751,2022-08-28 15:00:00,6.84,1.51,0.00,20.00,14.68,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.7MW
5752,2022-08-28 16:00:00,5.59,1.12,0.02,20.00,15.54,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.5MW
5753,2022-08-28 17:00:00,5.06,0.64,0.05,20.00,15.63,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.6MW
5754,2022-08-28 18:00:00,5.94,0.18,0.20,20.00,16.00,1.56,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.6MW
5755,2022-08-28 19:00:00,7.14,0.00,0.51,20.00,16.00,2.63,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.6MW
5756,2022-08-28 20:00:00,6.50,0.00,0.62,20.00,16.00,1.88,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.9MW
5757,2022-08-28 21:00:00,7.47,0.00,0.51,20.00,16.00,2.96,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 3.0MW
5758,2022-08-28 22:00:00,8.55,0.00,0.34,20.00,11.79,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.8MW
5759,2022-08-28 23:00:00,8.51,0.00,0.20,20.00,11.69,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.7MW
5760,2022-08-29 00:00:00,9.35,0.00,0.06,20.00,10.71,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.7MW
5761,2022-08-29 01:00:00,6.86,0.00,0.03,20.00,13.17,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.2MW
5762,2022-08-29 02:00:00,9.35,0.00,0.00,20.00,10.65,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.6MW
5763,2022-08-29 03:00:00,13.00,0.00,0.00,20.00,7.00,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 7.0MW
5764,2022-08-29 04:00:00,9.56,0.00,0.00,20.00,10.44,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.4MW
5765,2022-08-29 05:00:00,11.59,0.00,0.00,20.00,8.41,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.4MW
5766,2022-08-29 06:00:00,15.51,0.23,0.00,20.00,9.72,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.7MW + DG 5.0MW
5767,2022-08-29 07:00:00,11.34,0.83,0.00,20.00,14.50,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.5MW + DG 5.0MW
5768,2022-08-29 08:00:00,14.43,1.53,0.00,20.00,12.11,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.1MW + DG 5.0MW
5769,2022-08-29 09:00:00,9.66,2.23,0.00,20.00,12.56,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.6MW
5770,2022-08-29 10:00:00,10.99,2.80,0.00,20.00,16.00,4.18,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 4.2MW
5771,2022-08-29 11:00:00,9.90,3.14,0.00,20.00,16.00,2.75,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.8MW
5772,2022-08-29 12:00:00,8.39,3.33,0.00,20.00,14.94,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.9MW
5773,2022-08-29 13:00:00,9.20,3.19,0.00,20.00,16.00,2.01,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.0MW
5774,2022-08-29 14:00:00,10.57,2.84,0.00,20.00,16.00,3.73,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 3.7MW
5775,2022-08-29 15:00:00,8.17,2.27,0.00,20.00,16.00,1.90,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.9MW
5776,2022-08-29 16:00:00,5.76,1.59,0.00,20.00,15.83,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.8MW
5777,2022-08-29 17:00:00,4.34,0.83,0.00,19.51,16.00,0.00,0.00,0.00,0.00,IMPORT 19.5MW + EXPORT 16.0MW
5778,2022-08-29 18:00:00,5.20,0.19,0.00,20.00,16.00,1.01,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 1.0MW
5779,2022-08-29 19:00:00,6.68,0.00,0.02,20.00,16.00,2.66,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.7MW
5780,2022-08-29 20:00:00,8.30,0.00,0.04,20.00,16.00,4.26,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 4.3MW
5781,2022-08-29 21:00:00,9.98,0.00,0.05,20.00,15.06,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.1MW + DG 5.0MW
5782,2022-08-29 22:00:00,8.63,0.00,0.03,20.00,11.40,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.4MW
5783,2022-08-29 23:00:00,10.22,0.00,0.01,20.00,9.79,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.8MW
5784,2022-08-30 00:00:00,10.20,0.00,0.00,20.00,9.80,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.8MW
5785,2022-08-30 01:00:00,8.90,0.00,0.00,20.00,11.10,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.1MW
5786,2022-08-30 02:00:00,11.30,0.00,0.00,20.00,8.70,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.7MW
5787,2022-08-30 03:00:00,10.59,0.00,0.00,20.00,9.41,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.4MW
5788,2022-08-30 04:00:00,11.32,0.00,0.00,20.00,8.68,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.7MW
5789,2022-08-30 05:00:00,11.26,0.00,0.00,20.00,8.74,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.7MW
5790,2022-08-30 06:00:00,13.26,0.25,0.00,20.00,11.99,5.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.0MW + DG 5.0MW
5791,2022-08-30 07:00:00,15.24,0.90,0.00,20.00,5.66,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 5.7MW
5792,2022-08-30 08:00:00,13.88,1.63,0.00,20.00,7.75,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 7.7MW
5793,2022-08-30 09:00:00,8.15,2.29,0.00,20.00,14.13,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.1MW
5794,2022-08-30 10:00:00,12.83,2.80,0.00,20.00,9.97,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.0MW
5795,2022-08-30 11:00:00,9.47,3.06,0.00,20.00,13.59,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.6MW
5796,2022-08-30 12:00:00,9.40,3.18,0.00,20.00,13.77,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.8MW
5797,2022-08-30 13:00:00,7.91,2.93,0.00,20.00,15.02,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5798,2022-08-30 14:00:00,8.28,2.66,0.00,20.00,14.38,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.4MW
5799,2022-08-30 15:00:00,7.83,2.12,0.00,20.00,14.28,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.3MW
5800,2022-08-30 16:00:00,8.18,1.40,0.00,20.00,13.22,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.2MW
5801,2022-08-30 17:00:00,7.03,0.72,0.00,20.00,16.00,2.31,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.3MW
5802,2022-08-30 18:00:00,7.49,0.15,0.00,20.00,16.00,3.33,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 3.3MW
5803,2022-08-30 19:00:00,6.73,0.00,0.02,20.00,16.00,2.71,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 2.7MW
5804,2022-08-30 20:00:00,8.70,0.00,0.03,20.00,16.00,4.67,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 16.0MW + DG 4.7MW
5805,2022-08-30 21:00:00,10.51,0.00,0.01,20.00,9.50,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.5MW
5806,2022-08-30 22:00:00,10.55,0.00,0.00,20.00,9.45,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.4MW
5807,2022-08-30 23:00:00,10.11,0.00,0.00,20.00,9.89,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.9MW
5808,2022-08-31 00:00:00,7.11,0.00,0.00,20.00,12.89,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.9MW
5809,2022-08-31 01:00:00,9.42,0.00,0.00,20.00,10.58,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.6MW
5810,2022-08-31 02:00:00,9.27,0.00,0.00,20.00,10.73,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 10.7MW
5811,2022-08-31 03:00:00,10.92,0.00,0.00,20.00,9.08,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.1MW
5812,2022-08-31 04:00:00,10.57,0.00,0.00,20.00,9.43,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.4MW
5813,2022-08-31 05:00:00,10.48,0.00,0.00,20.00,9.52,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.5MW
5814,2022-08-31 06:00:00,12.97,0.21,0.00,20.00,7.23,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 7.2MW
5815,2022-08-31 07:00:00,12.55,0.66,0.00,20.00,8.11,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 8.1MW
5816,2022-08-31 08:00:00,12.01,1.36,0.00,20.00,9.35,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.3MW
5817,2022-08-31 09:00:00,10.20,1.94,0.00,20.00,11.74,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 11.7MW
5818,2022-08-31 10:00:00,13.16,2.41,0.00,20.00,9.25,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 9.2MW
5819,2022-08-31 11:00:00,9.93,2.86,0.00,20.00,12.93,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 12.9MW
5820,2022-08-31 12:00:00,8.47,2.99,0.00,20.00,14.52,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.5MW
5821,2022-08-31 13:00:00,6.24,2.80,0.00,19.44,16.00,0.00,0.00,0.00,0.00,IMPORT 19.4MW + EXPORT 16.0MW
5822,2022-08-31 14:00:00,4.32,2.32,0.02,17.97,16.00,0.00,0.00,0.00,0.00,IMPORT 18.0MW + EXPORT 16.0MW
5823,2022-08-31 15:00:00,2.52,1.77,0.05,16.70,16.00,0.00,0.00,0.00,0.00,IMPORT 16.7MW + EXPORT 16.0MW
5824,2022-08-31 16:00:00,2.02,1.14,0.05,16.83,16.00,0.00,0.00,0.00,0.00,IMPORT 16.8MW + EXPORT 16.0MW
5825,2022-08-31 17:00:00,4.05,0.58,0.05,19.43,16.00,0.00,0.00,0.00,0.00,IMPORT 19.4MW + EXPORT 16.0MW
5826,2022-08-31 18:00:00,2.94,0.12,0.06,18.76,16.00,0.00,0.00,0.00,0.00,IMPORT 18.8MW + EXPORT 16.0MW
5827,2022-08-31 19:00:00,3.29,0.00,0.07,19.23,16.00,0.00,0.00,0.00,0.00,IMPORT 19.2MW + EXPORT 16.0MW
5828,2022-08-31 20:00:00,6.89,0.00,0.06,20.00,13.17,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.2MW
5829,2022-08-31 21:00:00,4.53,0.00,0.04,20.00,15.52,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.5MW
5830,2022-08-31 22:00:00,2.83,0.00,0.04,18.79,16.00,0.00,0.00,0.00,0.00,IMPORT 18.8MW + EXPORT 16.0MW
5831,2022-08-31 23:00:00,2.20,0.00,0.03,18.17,16.00,0.00,0.00,0.00,0.00,IMPORT 18.2MW + EXPORT 16.0MW
5832,2022-09-01 00:00:00,4.07,0.00,0.02,20.00,15.95,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.9MW
5833,2022-09-01 01:00:00,3.26,0.00,0.00,19.26,16.00,0.00,0.00,0.00,0.00,IMPORT 19.3MW + EXPORT 16.0MW
5834,2022-09-01 02:00:00,5.00,0.00,0.00,20.00,15.00,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5835,2022-09-01 03:00:00,5.14,0.00,0.00,20.00,14.86,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 14.9MW
5836,2022-09-01 04:00:00,3.29,0.00,0.00,19.29,16.00,0.00,0.00,0.00,0.00,IMPORT 19.3MW + EXPORT 16.0MW
5837,2022-09-01 05:00:00,4.72,0.00,0.00,20.00,15.28,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.3MW
5838,2022-09-01 06:00:00,3.72,0.20,0.00,19.52,16.00,0.00,0.00,0.00,0.00,IMPORT 19.5MW + EXPORT 16.0MW
5839,2022-09-01 07:00:00,3.47,0.77,0.00,18.70,16.00,0.00,0.00,0.00,0.00,IMPORT 18.7MW + EXPORT 16.0MW
5840,2022-09-01 08:00:00,4.35,1.49,0.00,18.85,16.00,0.00,0.00,0.00,0.00,IMPORT 18.9MW + EXPORT 16.0MW
5841,2022-09-01 09:00:00,4.27,2.12,0.00,18.14,16.00,0.00,0.00,0.00,0.00,IMPORT 18.1MW + EXPORT 16.0MW
5842,2022-09-01 10:00:00,9.14,2.58,0.00,20.00,13.44,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.4MW
5843,2022-09-01 11:00:00,7.81,2.98,0.00,20.00,15.16,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.2MW
5844,2022-09-01 12:00:00,8.07,3.11,0.00,20.00,15.04,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5845,2022-09-01 13:00:00,5.56,2.95,0.00,18.61,16.00,0.00,0.00,0.00,0.00,IMPORT 18.6MW + EXPORT 16.0MW
5846,2022-09-01 14:00:00,7.45,2.46,0.04,20.00,15.04,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.0MW
5847,2022-09-01 15:00:00,8.98,2.08,0.08,20.00,13.18,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 13.2MW
5848,2022-09-01 16:00:00,5.81,1.44,0.23,20.00,15.85,0.00,0.00,0.00,0.00,IMPORT 20.0MW + EXPORT 15.9MW
